Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV J1772 Connector Count,EV J1772 Power Output (kW),EV CCS Connector Count,EV CCS Power Output (kW),EV CHAdeMO Connector Count,EV CHAdeMO Power Output (kW),EV J3400 Connector Count,EV J3400 Power Output (kW),EV J3271 Connector Count,EV J3271 Power Output (kW),Snapshot Date
ELEC,IAP Port of Brunswick,1 Joe Frank Harris Blvd,,Brunswick,GA,31523,,844-437-7275,E,,Private,,,,,,,,16,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.12131,-81.53971,2025-11-13,438305,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772COMBO,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",0,,1,60.0,0,,0,,0,,2026-07-18
ELEC,IAP Port of Brunswick,1 Joe Frank Harris Blvd,,Brunswick,GA,31523,,844-437-7275,E,,Private,,,,,,,,16,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.12131,-81.53971,2025-11-13,438305,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772COMBO,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",0,,1,60.0,0,,0,,0,,2026-07-18
ELEC,IAP Port of Brunswick,1 Joe Frank Harris Blvd,,Brunswick,GA,31523,,844-437-7275,E,,Private,,,,,,,,16,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.12131,-81.53971,2025-11-13,438305,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772COMBO,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",0,,1,60.0,0,,0,,0,,2026-07-18
ELEC,IAP Port of Brunswick,1 Joe Frank Harris Blvd,,Brunswick,GA,31523,,844-437-7275,E,,Private,,,,,,,,16,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.12131,-81.53971,2025-11-13,438305,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772COMBO,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",0,,1,60.0,0,,0,,0,,2026-07-18
ELEC,IAP Port of Brunswick,1 Joe Frank Harris Blvd,,Brunswick,GA,31523,,844-437-7275,E,,Private,,,,,,,,16,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.12131,-81.53971,2025-11-13,438305,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772COMBO,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",0,,1,60.0,0,,0,,0,,2026-07-18
ELEC,IAP Port of Brunswick,1 Joe Frank Harris Blvd,,Brunswick,GA,31523,,844-437-7275,E,,Private,,,,,,,,16,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.12131,-81.53971,2025-11-13,438305,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772COMBO,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",0,,1,60.0,0,,0,,0,,2026-07-18
ELEC,IAP Port of Brunswick,1 Joe Frank Harris Blvd,,Brunswick,GA,31523,,844-437-7275,E,,Private,,,,,,,,16,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.12131,-81.53971,2025-11-13,438305,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772COMBO,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",0,,1,60.0,0,,0,,0,,2026-07-18
ELEC,IAP Port of Brunswick,1 Joe Frank Harris Blvd,,Brunswick,GA,31523,,844-437-7275,E,,Private,,,,,,,,16,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.12131,-81.53971,2025-11-13,438305,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772COMBO,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",0,,1,60.0,0,,0,,0,,2026-07-18
ELEC,IAP Port of Brunswick,1 Joe Frank Harris Blvd,,Brunswick,GA,31523,,844-437-7275,E,,Private,,,,,,,,16,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.12131,-81.53971,2025-11-13,438305,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772COMBO,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",0,,1,60.0,0,,0,,0,,2026-07-18
ELEC,IAP Port of Brunswick,1 Joe Frank Harris Blvd,,Brunswick,GA,31523,,844-437-7275,E,,Private,,,,,,,,16,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.12131,-81.53971,2025-11-13,438305,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772COMBO,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",0,,1,60.0,0,,0,,0,,2026-07-18
ELEC,IAP Port of Brunswick,1 Joe Frank Harris Blvd,,Brunswick,GA,31523,,844-437-7275,E,,Private,,,,,,,,16,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.12131,-81.53971,2025-11-13,438305,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772COMBO,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",0,,1,60.0,0,,0,,0,,2026-07-18
ELEC,IAP Port of Brunswick,1 Joe Frank Harris Blvd,,Brunswick,GA,31523,,844-437-7275,E,,Private,,,,,,,,16,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.12131,-81.53971,2025-11-13,438305,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772COMBO,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",0,,1,60.0,0,,0,,0,,2026-07-18
ELEC,IAP Port of Brunswick,1 Joe Frank Harris Blvd,,Brunswick,GA,31523,,844-437-7275,E,,Private,,,,,,,,16,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.12131,-81.53971,2025-11-13,438305,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772COMBO,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",0,,1,60.0,0,,0,,0,,2026-07-18
ELEC,IAP Port of Brunswick,1 Joe Frank Harris Blvd,,Brunswick,GA,31523,,844-437-7275,E,,Private,,,,,,,,16,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.12131,-81.53971,2025-11-13,438305,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772COMBO,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",0,,1,60.0,0,,0,,0,,2026-07-18
ELEC,IAP Port of Brunswick,1 Joe Frank Harris Blvd,,Brunswick,GA,31523,,844-437-7275,E,,Private,,,,,,,,16,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.12131,-81.53971,2025-11-13,438305,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772COMBO,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",0,,1,60.0,0,,0,,0,,2026-07-18
ELEC,IAP Port of Brunswick,1 Joe Frank Harris Blvd,,Brunswick,GA,31523,,844-437-7275,E,,Private,,,,,,,,16,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.12131,-81.53971,2025-11-13,438305,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772COMBO,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",0,,1,60.0,0,,0,,0,,2026-07-18
ELEC,Kamstrup Water Metering,2855 Forsyth Commerce Way,,Cumming,GA,30041,,844-437-7275,E,,Public,24 hours daily,,,,,,2,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,34.15664,-84.18473,2025-11-13,438308,2026-03-31 19:37:47 UTC,P,,,2024-03-31,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,11.1,0,,0,,0,,0,,2026-07-18
ELEC,Kamstrup Water Metering,2855 Forsyth Commerce Way,,Cumming,GA,30041,,844-437-7275,E,,Public,24 hours daily,,,,,,2,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,34.15664,-84.18473,2025-11-13,438308,2026-03-31 19:37:47 UTC,P,,,2024-03-31,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,11.1,0,,0,,0,,0,,2026-07-18
ELEC,Krog Street Market,99 Krog St NE,,Atlanta,GA,30307,,844-437-7275,E,,Public,24 hours daily,,,,,,2,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.75658,-84.36418,2025-11-13,438312,2026-03-31 19:37:47 UTC,P,,,2022-12-31,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Krog Street Market,99 Krog St NE,,Atlanta,GA,30307,,844-437-7275,E,,Public,24 hours daily,,,,,,2,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.75658,-84.36418,2025-11-13,438312,2026-03-31 19:37:47 UTC,P,,,2022-12-31,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,LaQuinta Inn & Suites by Wyndham Atlanta,2535 Chantilly Dr NE,,Atlanta,GA,30324,,844-437-7275,E,,Public,24 hours daily; for guest use only,,,,,,11,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.82367,-84.34954,2025-11-13,438316,2026-03-31 19:37:47 UTC,P,,,2024-09-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.40 per kWh,,,,,,,,,,true,,,,,,,,LD,false,"",1,11.1,0,,0,,0,,0,,2026-07-18
ELEC,LaQuinta Inn & Suites by Wyndham Atlanta,2535 Chantilly Dr NE,,Atlanta,GA,30324,,844-437-7275,E,,Public,24 hours daily; for guest use only,,,,,,11,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.82367,-84.34954,2025-11-13,438316,2026-03-31 19:37:47 UTC,P,,,2024-09-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.40 per kWh,,,,,,,,,,true,,,,,,,,LD,false,"",1,11.1,0,,0,,0,,0,,2026-07-18
ELEC,LaQuinta Inn & Suites by Wyndham Atlanta,2535 Chantilly Dr NE,,Atlanta,GA,30324,,844-437-7275,E,,Public,24 hours daily; for guest use only,,,,,,11,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.82367,-84.34954,2025-11-13,438316,2026-03-31 19:37:47 UTC,P,,,2024-09-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.40 per kWh,,,,,,,,,,true,,,,,,,,LD,false,"",1,11.1,0,,0,,0,,0,,2026-07-18
ELEC,LaQuinta Inn & Suites by Wyndham Atlanta,2535 Chantilly Dr NE,,Atlanta,GA,30324,,844-437-7275,E,,Public,24 hours daily; for guest use only,,,,,,11,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.82367,-84.34954,2025-11-13,438316,2026-03-31 19:37:47 UTC,P,,,2024-09-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.40 per kWh,,,,,,,,,,true,,,,,,,,LD,false,"",1,11.1,0,,0,,0,,0,,2026-07-18
ELEC,LaQuinta Inn & Suites by Wyndham Atlanta,2535 Chantilly Dr NE,,Atlanta,GA,30324,,844-437-7275,E,,Public,24 hours daily; for guest use only,,,,,,11,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.82367,-84.34954,2025-11-13,438316,2026-03-31 19:37:47 UTC,P,,,2024-09-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.40 per kWh,,,,,,,,,,true,,,,,,,,LD,false,"",1,11.1,0,,0,,0,,0,,2026-07-18
ELEC,LaQuinta Inn & Suites by Wyndham Atlanta,2535 Chantilly Dr NE,,Atlanta,GA,30324,,844-437-7275,E,,Public,24 hours daily; for guest use only,,,,,,11,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.82367,-84.34954,2025-11-13,438316,2026-03-31 19:37:47 UTC,P,,,2024-09-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.40 per kWh,,,,,,,,,,true,,,,,,,,LD,false,"",1,11.1,0,,0,,0,,0,,2026-07-18
ELEC,LaQuinta Inn & Suites by Wyndham Atlanta,2535 Chantilly Dr NE,,Atlanta,GA,30324,,844-437-7275,E,,Public,24 hours daily; for guest use only,,,,,,11,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.82367,-84.34954,2025-11-13,438316,2026-03-31 19:37:47 UTC,P,,,2024-09-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.40 per kWh,,,,,,,,,,true,,,,,,,,LD,false,"",1,11.1,0,,0,,0,,0,,2026-07-18
ELEC,LaQuinta Inn & Suites by Wyndham Atlanta,2535 Chantilly Dr NE,,Atlanta,GA,30324,,844-437-7275,E,,Public,24 hours daily; for guest use only,,,,,,11,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.82367,-84.34954,2025-11-13,438316,2026-03-31 19:37:47 UTC,P,,,2024-09-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.40 per kWh,,,,,,,,,,true,,,,,,,,LD,false,"",1,11.1,0,,0,,0,,0,,2026-07-18
ELEC,LaQuinta Inn & Suites by Wyndham Atlanta,2535 Chantilly Dr NE,,Atlanta,GA,30324,,844-437-7275,E,,Public,24 hours daily; for guest use only,,,,,,11,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.82367,-84.34954,2025-11-13,438316,2026-03-31 19:37:47 UTC,P,,,2024-09-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.40 per kWh,,,,,,,,,,true,,,,,,,,LD,false,"",1,11.1,0,,0,,0,,0,,2026-07-18
ELEC,LaQuinta Inn & Suites by Wyndham Atlanta,2535 Chantilly Dr NE,,Atlanta,GA,30324,,844-437-7275,E,,Public,24 hours daily; for guest use only,,,,,,11,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.82367,-84.34954,2025-11-13,438316,2026-03-31 19:37:47 UTC,P,,,2024-09-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.40 per kWh,,,,,,,,,,true,,,,,,,,LD,false,"",1,11.1,0,,0,,0,,0,,2026-07-18
ELEC,LaQuinta Inn & Suites by Wyndham Atlanta,2535 Chantilly Dr NE,,Atlanta,GA,30324,,844-437-7275,E,,Public,24 hours daily; for guest use only,,,,,,11,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.82367,-84.34954,2025-11-13,438316,2026-03-31 19:37:47 UTC,P,,,2024-09-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.40 per kWh,,,,,,,,,,true,,,,,,,,LD,false,"",1,11.1,0,,0,,0,,0,,2026-07-18
ELEC,Library of Douglas (Satilla Regional Library System),200 S Madison Ave,,Douglasville,GA,31533,,844-437-7275,E,,Public,24 hours daily,,,,,,4,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.50722,-82.84886,2025-11-13,438318,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Library of Douglas (Satilla Regional Library System),200 S Madison Ave,,Douglasville,GA,31533,,844-437-7275,E,,Public,24 hours daily,,,,,,4,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.50722,-82.84886,2025-11-13,438318,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Library of Douglas (Satilla Regional Library System),200 S Madison Ave,,Douglasville,GA,31533,,844-437-7275,E,,Public,24 hours daily,,,,,,4,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.50722,-82.84886,2025-11-13,438318,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Library of Douglas (Satilla Regional Library System),200 S Madison Ave,,Douglasville,GA,31533,,844-437-7275,E,,Public,24 hours daily,,,,,,4,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,31.50722,-82.84886,2025-11-13,438318,2026-03-31 19:37:47 UTC,P,,,2022-11-30,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Lilburn City Hall/Library,4817 Church St NW,,Lilburn,GA,30047,,844-437-7275,E,,Public,24 hours daily,,,,,,4,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.89214,-84.13878,2025-11-13,438319,2026-03-31 19:37:47 UTC,P,,,2021-10-31,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Lilburn City Hall/Library,4817 Church St NW,,Lilburn,GA,30047,,844-437-7275,E,,Public,24 hours daily,,,,,,4,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.89214,-84.13878,2025-11-13,438319,2026-03-31 19:37:47 UTC,P,,,2021-10-31,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Lilburn City Hall/Library,4817 Church St NW,,Lilburn,GA,30047,,844-437-7275,E,,Public,24 hours daily,,,,,,4,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.89214,-84.13878,2025-11-13,438319,2026-03-31 19:37:47 UTC,P,,,2021-10-31,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Lilburn City Hall/Library,4817 Church St NW,,Lilburn,GA,30047,,844-437-7275,E,,Public,24 hours daily,,,,,,4,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.89214,-84.13878,2025-11-13,438319,2026-03-31 19:37:47 UTC,P,,,2021-10-31,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,"Mall of Georgia Chrysler, Dodge, Jeep",4345 Buford Dr,,Buford,GA,30518,,,E,,Public,24 hours daily,,,,,,,2,,ENVIROSPARK,https://envirosparkenergy.com,200-8,34.09539,-84.01096,2025-11-13,438324,2026-03-31 19:37:47 UTC,P,,,2025-01-31,,,,,J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,true,"",0,,1,180.0,0,,0,,0,,2026-07-18
ELEC,"Mall of Georgia Chrysler, Dodge, Jeep",4345 Buford Dr,,Buford,GA,30518,,,E,,Public,24 hours daily,,,,,,,2,,ENVIROSPARK,https://envirosparkenergy.com,200-8,34.09539,-84.01096,2025-11-13,438324,2026-03-31 19:37:47 UTC,P,,,2025-01-31,,,,,J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,true,"",0,,1,180.0,0,,0,,0,,2026-07-18
ELEC,Parkside 120 Incorporated,919 Parkside Walk Ln,,Lilburn,GA,30043,,844-437-7275,E,,Public,24 hours daily,,,,,,4,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.96977,-84.02592,2025-11-13,438327,2026-03-31 19:37:47 UTC,P,,,2023-12-31,,,,,J1772,US,,,,Public,,public,,,OTHER,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Parkside 120 Incorporated,919 Parkside Walk Ln,,Lilburn,GA,30043,,844-437-7275,E,,Public,24 hours daily,,,,,,4,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.96977,-84.02592,2025-11-13,438327,2026-03-31 19:37:47 UTC,P,,,2023-12-31,,,,,J1772,US,,,,Public,,public,,,OTHER,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Parkside 120 Incorporated,919 Parkside Walk Ln,,Lilburn,GA,30043,,844-437-7275,E,,Public,24 hours daily,,,,,,4,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.96977,-84.02592,2025-11-13,438327,2026-03-31 19:37:47 UTC,P,,,2023-12-31,,,,,J1772,US,,,,Public,,public,,,OTHER,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Parkside 120 Incorporated,919 Parkside Walk Ln,,Lilburn,GA,30043,,844-437-7275,E,,Public,24 hours daily,,,,,,4,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.96977,-84.02592,2025-11-13,438327,2026-03-31 19:37:47 UTC,P,,,2023-12-31,,,,,J1772,US,,,,Public,,public,,,OTHER,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Pernoshal Park (Dunwoody),4575 N Shallowford Rd,,Dunwoody,GA,30338,,844-437-7275,E,,Public,24 hours daily,,,,,,8,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.92652,-84.30817,2025-11-13,438331,2026-03-31 19:37:47 UTC,P,,,2023-12-31,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Pernoshal Park (Dunwoody),4575 N Shallowford Rd,,Dunwoody,GA,30338,,844-437-7275,E,,Public,24 hours daily,,,,,,8,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.92652,-84.30817,2025-11-13,438331,2026-03-31 19:37:47 UTC,P,,,2023-12-31,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Pernoshal Park (Dunwoody),4575 N Shallowford Rd,,Dunwoody,GA,30338,,844-437-7275,E,,Public,24 hours daily,,,,,,8,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.92652,-84.30817,2025-11-13,438331,2026-03-31 19:37:47 UTC,P,,,2023-12-31,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Pernoshal Park (Dunwoody),4575 N Shallowford Rd,,Dunwoody,GA,30338,,844-437-7275,E,,Public,24 hours daily,,,,,,8,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.92652,-84.30817,2025-11-13,438331,2026-03-31 19:37:47 UTC,P,,,2023-12-31,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Pernoshal Park (Dunwoody),4575 N Shallowford Rd,,Dunwoody,GA,30338,,844-437-7275,E,,Public,24 hours daily,,,,,,8,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.92652,-84.30817,2025-11-13,438331,2026-03-31 19:37:47 UTC,P,,,2023-12-31,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Pernoshal Park (Dunwoody),4575 N Shallowford Rd,,Dunwoody,GA,30338,,844-437-7275,E,,Public,24 hours daily,,,,,,8,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.92652,-84.30817,2025-11-13,438331,2026-03-31 19:37:47 UTC,P,,,2023-12-31,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Pernoshal Park (Dunwoody),4575 N Shallowford Rd,,Dunwoody,GA,30338,,844-437-7275,E,,Public,24 hours daily,,,,,,8,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.92652,-84.30817,2025-11-13,438331,2026-03-31 19:37:47 UTC,P,,,2023-12-31,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Pernoshal Park (Dunwoody),4575 N Shallowford Rd,,Dunwoody,GA,30338,,844-437-7275,E,,Public,24 hours daily,,,,,,8,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.92652,-84.30817,2025-11-13,438331,2026-03-31 19:37:47 UTC,P,,,2023-12-31,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
ELEC,Marcus Jewish Community Center,5342 Tilly Mill Rd,,Atlanta,GA,30338,,844-437-7275,E,,Public,24 hours daily,,,,,,14,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,33.94732,-84.3054,2025-11-13,438412,2026-03-31 19:37:47 UTC,P,,,2022-06-30,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,"",1,6.7,0,,0,,0,,0,,2026-07-18
